event_id,fight_id,fighter_id,fighter_name,winning_fighter,weight_class
bd85ca0bb4f26cfc,97817609ed46baa0,84b3e7d38f2d2ec5,Neil Magny,84b3e7d38f2d2ec5,Welterweight
bd85ca0bb4f26cfc,97817609ed46baa0,dd6103dd7127db1d,Mike Malott,84b3e7d38f2d2ec5,Welterweight
bd85ca0bb4f26cfc,ba5005d1116fa45f,5442f1bc4b47eaf3,Chris Curtis,5442f1bc4b47eaf3,Middleweight
bd85ca0bb4f26cfc,ba5005d1116fa45f,8e9eb3fc86db0f7d,Marc-Andre Barriault,5442f1bc4b47eaf3,Middleweight
bd85ca0bb4f26cfc,1a7cd191f0cf160c,76e2870ffafbe38f,Movsar Evloev,76e2870ffafbe38f,Featherweight
bd85ca0bb4f26cfc,1a7cd191f0cf160c,040a74bb0a465c54,Arnold Allen,76e2870ffafbe38f,Featherweight
bd85ca0bb4f26cfc,670e4754d8d3d172,1effd880e1f1bb30,Garrett Armfield,1effd880e1f1bb30,Bantamweight
bd85ca0bb4f26cfc,670e4754d8d3d172,7b433309b0fd12aa,Brad Katona,1effd880e1f1bb30,Bantamweight
bd85ca0bb4f26cfc,331ddc1141e934d1,4682bc59d5f55145,Sean Woodson,4682bc59d5f55145,Featherweight
bd85ca0bb4f26cfc,331ddc1141e934d1,f1d64ae34e088832,Charles Jourdain,4682bc59d5f55145,Featherweight
bd85ca0bb4f26cfc,43d90683078fcee5,c5ccd878231c5407,Ramon Taveras,c5ccd878231c5407,Bantamweight
bd85ca0bb4f26cfc,43d90683078fcee5,1a2bf44edb8055b6,Serhiy Sidey,c5ccd878231c5407,Bantamweight
bd85ca0bb4f26cfc,dff2685afd98ed9e,38c7f72747f4f712,Gillian Robertson,38c7f72747f4f712,Women's Strawweight
bd85ca0bb4f26cfc,dff2685afd98ed9e,9673a497a9da119a,Polyana Viana,38c7f72747f4f712,Women's Strawweight
bd85ca0bb4f26cfc,a10e2d5416972b9c,8b6e5dc2ba1edbe7,Sam Patterson,8b6e5dc2ba1edbe7,Welterweight
bd85ca0bb4f26cfc,a10e2d5416972b9c,f998f5c102250d6e,Yohan Lainesse,8b6e5dc2ba1edbe7,Welterweight
bd85ca0bb4f26cfc,7736eb6bd5c1ff4a,a9e260472d321361,Jasmine Jasudavicius,a9e260472d321361,Women's Bantamweight
bd85ca0bb4f26cfc,7736eb6bd5c1ff4a,b1e5bcaad32a3cac,Priscila Cachoeira,a9e260472d321361,Women's Bantamweight
bd85ca0bb4f26cfc,ab105e5a56b5ee90,09e62c450e754913,Jimmy Flick,09e62c450e754913,Flyweight
bd85ca0bb4f26cfc,ab105e5a56b5ee90,dee294e9717012c2,Malcolm Gordon,09e62c450e754913,Flyweight
dab0e6cb8c932162,bec3154a11df3299,54f64b5e283b0ce7,Ilia Topuria,54f64b5e283b0ce7,Featherweight
dab0e6cb8c932162,bec3154a11df3299,e1248941344b3288,Alexander Volkanovski,54f64b5e283b0ce7,Featherweight
dab0e6cb8c932162,01432891260084a4,e1147d3d2dabe1ce,Robert Whittaker,e1147d3d2dabe1ce,Middleweight
dab0e6cb8c932162,01432891260084a4,2e5c2aa8e4ab9d82,Paulo Costa,e1147d3d2dabe1ce,Middleweight
dab0e6cb8c932162,8fb0092430448368,442c9011034ae1fd,Ian Machado Garry,442c9011034ae1fd,Welterweight
dab0e6cb8c932162,8fb0092430448368,b997be68943010fc,Geoff Neal,442c9011034ae1fd,Welterweight
dab0e6cb8c932162,9785420602b452f7,c03520b5c88ed6b4,Merab Dvalishvili,c03520b5c88ed6b4,Bantamweight
dab0e6cb8c932162,9785420602b452f7,056c493bbd76a918,Henry Cejudo,c03520b5c88ed6b4,Bantamweight
dab0e6cb8c932162,f87a3fa07f0009c9,093e1f5bb73850be,Anthony Hernandez,093e1f5bb73850be,Middleweight
dab0e6cb8c932162,f87a3fa07f0009c9,9d83f6da776ff7d6,Roman Kopylov,093e1f5bb73850be,Middleweight
dab0e6cb8c932162,2aeb3ec2d8c05dc8,3df5493bb279226f,Amanda Lemos,3df5493bb279226f,Women's Strawweight
dab0e6cb8c932162,2aeb3ec2d8c05dc8,7447e9f28508106a,Mackenzie Dern,3df5493bb279226f,Women's Strawweight
dab0e6cb8c932162,1456a3f96ac7e35b,ab943cd2c3c17825,Marcos Rogerio de Lima,ab943cd2c3c17825,Heavyweight
dab0e6cb8c932162,1456a3f96ac7e35b,c15fa95b9a12fde4,Junior Tafa,ab943cd2c3c17825,Heavyweight
dab0e6cb8c932162,e92fb5c609e20b49,d8c811df0386d5e8,Rinya Nakamura,d8c811df0386d5e8,Bantamweight
dab0e6cb8c932162,e92fb5c609e20b49,07f959e6596307bb,Carlos Vera,d8c811df0386d5e8,Bantamweight
dab0e6cb8c932162,aeb3e4d9710207a4,8a65fd9ba31fd3f7,Zhang Mingyang,8a65fd9ba31fd3f7,Light Heavyweight
dab0e6cb8c932162,aeb3e4d9710207a4,49edd0d90f60fb7d,Brendson Ribeiro,8a65fd9ba31fd3f7,Light Heavyweight
dab0e6cb8c932162,ef13ed466e0b42d8,b7c5eb7cdbac6a63,Danny Barlow,b7c5eb7cdbac6a63,Welterweight
dab0e6cb8c932162,ef13ed466e0b42d8,876f478f796495f7,Josh Quinlan,b7c5eb7cdbac6a63,Welterweight
dab0e6cb8c932162,9ddaa62cc806958d,6b56e94a59b7b134,Oban Elliott,6b56e94a59b7b134,Welterweight
dab0e6cb8c932162,9ddaa62cc806958d,7a47e068f8017019,Val Woodburn,6b56e94a59b7b134,Welterweight
dab0e6cb8c932162,b7d238437d6644ce,f29a6350c69f4a33,Miranda Maverick,f29a6350c69f4a33,Women's Flyweight
dab0e6cb8c932162,b7d238437d6644ce,05fa626cb33d15b8,Andrea Lee,f29a6350c69f4a33,Women's Flyweight
010986ee359fb863,f2b407019b2a5c15,d802174b0c0c1f4e,Magomed Ankalaev,d802174b0c0c1f4e,Light Heavyweight
010986ee359fb863,f2b407019b2a5c15,c21f26bbde777573,Johnny Walker,d802174b0c0c1f4e,Light Heavyweight
010986ee359fb863,640f2ae3995b3b4f,d1941565abf50b16,Jim Miller,d1941565abf50b16,Lightweight
010986ee359fb863,640f2ae3995b3b4f,436f970c9ea9169c,Gabriel Benitez,d1941565abf50b16,Lightweight
010986ee359fb863,a8239866e1222eae,bc711b6dd95c1af6,Mario Bautista,bc711b6dd95c1af6,Bantamweight
010986ee359fb863,a8239866e1222eae,5987b2458f4b5290,Ricky Simon,bc711b6dd95c1af6,Bantamweight
010986ee359fb863,d0d99889c6abd8e1,1e719d4b676dc19a,Brunno Ferreira,1e719d4b676dc19a,Middleweight
010986ee359fb863,d0d99889c6abd8e1,547afe1017e72dbe,Phil Hawes,1e719d4b676dc19a,Middleweight
010986ee359fb863,6f13fe34cb3ca906,fc08099550072fe4,Waldo Cortes Acosta,fc08099550072fe4,Heavyweight
010986ee359fb863,6f13fe34cb3ca906,3738e68d2261e60f,Andrei Arlovski,fc08099550072fe4,Heavyweight
010986ee359fb863,5f622d812b8f407f,9fe7af8b3fbe00a0,Preston Parsons,9fe7af8b3fbe00a0,Welterweight
010986ee359fb863,5f622d812b8f407f,4aa58269d0664b5b,Matthew Semelsberger,9fe7af8b3fbe00a0,Welterweight
010986ee359fb863,03de7404decde12f,c0ac37a4a1133da9,Marcus McGhee,c0ac37a4a1133da9,Bantamweight
010986ee359fb863,03de7404decde12f,96924b0019b3aff1,Gaston Bolanos,c0ac37a4a1133da9,Bantamweight
010986ee359fb863,477c3b9de012e4b3,a09ed60aa67a3f67,Farid Basharat,a09ed60aa67a3f67,Bantamweight
010986ee359fb863,477c3b9de012e4b3,8b1ed83b02303075,Taylor Lapilus,a09ed60aa67a3f67,Bantamweight
010986ee359fb863,0494ebcee93e717b,52ef95b5860fb28c,Jean Silva,52ef95b5860fb28c,Featherweight
010986ee359fb863,0494ebcee93e717b,7b3503352cd53abb,Westin Wilson,52ef95b5860fb28c,Featherweight
010986ee359fb863,5344e76e26503716,37f560436d745c18,Nikolas Motta,37f560436d745c18,Lightweight
010986ee359fb863,5344e76e26503716,6c3b2525436cf5d4,Tom Nolan,37f560436d745c18,Lightweight
010986ee359fb863,fd29123ff92789e4,17e97649403ba428,Joshua Van,17e97649403ba428,Flyweight
010986ee359fb863,fd29123ff92789e4,53c10176e3bc7416,Felipe Bunes,17e97649403ba428,Flyweight
5ef0088c1b19beeb,f9ec8bedc15ece93,efb96bf3e9ada36f,Song Yadong,efb96bf3e9ada36f,Bantamweight
5ef0088c1b19beeb,f9ec8bedc15ece93,45f0cc9d18f35137,Chris Gutierrez,efb96bf3e9ada36f,Bantamweight
5ef0088c1b19beeb,91093a019d32af2e,749f572d1d3161fb,Khalil Rountree Jr.,749f572d1d3161fb,Light Heavyweight
5ef0088c1b19beeb,91093a019d32af2e,d4c9dcd330403612,Anthony Smith,749f572d1d3161fb,Light Heavyweight
5ef0088c1b19beeb,acc57a9c114b694a,b7b84ccd221be298,Nasrat Haqparast,b7b84ccd221be298,Lightweight
5ef0088c1b19beeb,acc57a9c114b694a,af9f42e6894047fc,Jamie Mullarkey,b7b84ccd221be298,Lightweight
5ef0088c1b19beeb,fbedeb4e4b019b94,c96d9178c9ed9e62,Tim Elliott,c96d9178c9ed9e62,Bantamweight
5ef0088c1b19beeb,fbedeb4e4b019b94,3cf18e01cb6cbde3,Sumudaerji,c96d9178c9ed9e62,Bantamweight
5ef0088c1b19beeb,1afc4f372a125c74,886264a0c9f4ea5e,Andre Muniz,886264a0c9f4ea5e,Middleweight
5ef0088c1b19beeb,1afc4f372a125c74,285ae0b4a68221f4,JunYong Park,886264a0c9f4ea5e,Middleweight
5ef0088c1b19beeb,3adab28c5c6a9254,dda15dbfafb792df,Kevin Jousset,dda15dbfafb792df,Welterweight
5ef0088c1b19beeb,3adab28c5c6a9254,32490e80ddab1e5a,Song Kenan,dda15dbfafb792df,Welterweight
5ef0088c1b19beeb,35addc4646509286,b671bdf981ad527d,HyunSung Park,b671bdf981ad527d,Flyweight
5ef0088c1b19beeb,35addc4646509286,51c655162e462ceb,Shannon Ross,b671bdf981ad527d,Flyweight
5ef0088c1b19beeb,5ac1725f775c6f00,97cf1a2c7c5e7889,Steve Garcia,97cf1a2c7c5e7889,Lightweight
5ef0088c1b19beeb,5ac1725f775c6f00,20bccc9bb4ceb23e,Melquizael Costa,97cf1a2c7c5e7889,Lightweight
5ef0088c1b19beeb,5a6e894e4b6cc703,5078e1dacf9d25f4,Luana Santos,5078e1dacf9d25f4,Women's Bantamweight
5ef0088c1b19beeb,5a6e894e4b6cc703,5e6294b37bbef029,Stephanie Egger,5078e1dacf9d25f4,Women's Bantamweight
5ef0088c1b19beeb,84f6de7c99779e5f,4461d7e47375a895,Tatsuro Taira,4461d7e47375a895,Flyweight
5ef0088c1b19beeb,84f6de7c99779e5f,798e48f9e7f6ba22,Carlos Hernandez,4461d7e47375a895,Flyweight
5ef0088c1b19beeb,acde7c89bd724af8,d35298b6df168456,Talita Alencar,d35298b6df168456,Women's Strawweight
5ef0088c1b19beeb,acde7c89bd724af8,02bb48869eb7ac8f,Rayanne dos Santos,d35298b6df168456,Women's Strawweight
53e4e21f4c688801,9feb9500b0fedfcd,eae48ff31db420c2,Arman Tsarukyan,eae48ff31db420c2,Lightweight
53e4e21f4c688801,9feb9500b0fedfcd,08af939f41b5a57b,Beneil Dariush,eae48ff31db420c2,Lightweight
53e4e21f4c688801,03eecf1926d9c77c,4d8fa64202cee4c1,Jalin Turner,4d8fa64202cee4c1,Lightweight
53e4e21f4c688801,03eecf1926d9c77c,887961364be5ceb3,King Green,4d8fa64202cee4c1,Lightweight
53e4e21f4c688801,246d06693b5ca1e8,aa72b0f831d0bfe5,Deiveson Figueiredo,aa72b0f831d0bfe5,Bantamweight
53e4e21f4c688801,246d06693b5ca1e8,05339613bf8e9808,Rob Font,aa72b0f831d0bfe5,Bantamweight
53e4e21f4c688801,39c4ae4624052f9f,45f7cb591c3ab00b,Sean Brady,45f7cb591c3ab00b,Welterweight
53e4e21f4c688801,39c4ae4624052f9f,8c0580d4fff106c1,Kelvin Gastelum,45f7cb591c3ab00b,Welterweight
53e4e21f4c688801,20bfa549cb2cabe7,ae7fe94f117f98cf,Joaquim Silva,ae7fe94f117f98cf,Lightweight
53e4e21f4c688801,20bfa549cb2cabe7,c47df9303d318c67,Clay Guida,ae7fe94f117f98cf,Lightweight
53e4e21f4c688801,02713b2d25f74d43,71505842fb6455c3,Dustin Stoltzfus,71505842fb6455c3,Middleweight
53e4e21f4c688801,02713b2d25f74d43,64facb6cc564262d,Punahele Soriano,71505842fb6455c3,Middleweight
53e4e21f4c688801,626c82ed45fdcf59,b96619b3acd7d9da,Miesha Tate,b96619b3acd7d9da,Women's Bantamweight
53e4e21f4c688801,626c82ed45fdcf59,86d9dbe1bfcbade7,Julia Avila,b96619b3acd7d9da,Women's Bantamweight
53e4e21f4c688801,0320a6a967069571,f14f644d41ade29f,Cody Brundage,f14f644d41ade29f,Middleweight
53e4e21f4c688801,0320a6a967069571,23dec7c47cb418f8,Zach Reese,f14f644d41ade29f,Middleweight
53e4e21f4c688801,d0602cdc04d2c159,7cbf7c78d3b34218,Drakkar Klose,7cbf7c78d3b34218,Lightweight
53e4e21f4c688801,d0602cdc04d2c159,af65aa688d13eedf,Joe Solecki,7cbf7c78d3b34218,Lightweight
53e4e21f4c688801,0dc2fc8d39e226a3,69898645d600abdb,Rodolfo Bellato,69898645d600abdb,Light Heavyweight
53e4e21f4c688801,0dc2fc8d39e226a3,260bd4cef10b033f,Ihor Potieria,69898645d600abdb,Light Heavyweight
53e4e21f4c688801,32813f5f46f045e8,c730a0be691dc081,Jared Gooden,c730a0be691dc081,Welterweight
53e4e21f4c688801,32813f5f46f045e8,4dcfb28c011c11b2,Wellington Turman,c730a0be691dc081,Welterweight
53e4e21f4c688801,d0ac2cc5c57c4e66,4798e823ada58fe9,Veronica Hardy,4798e823ada58fe9,Women's Flyweight
53e4e21f4c688801,d0ac2cc5c57c4e66,5c637af9472ae7cc,Jamey-Lyn Horth,4798e823ada58fe9,Women's Flyweight
a8e8587a06e73c87,3fa8ee3fdc04fe36,f1fac969a1d70b08,Leon Edwards,f1fac969a1d70b08,Welterweight
a8e8587a06e73c87,3fa8ee3fdc04fe36,dc9572dd6ec74859,Colby Covington,f1fac969a1d70b08,Welterweight
a8e8587a06e73c87,4896b36f1333d25c,a0f0004aadf10b71,Alexandre Pantoja,a0f0004aadf10b71,Flyweight
a8e8587a06e73c87,4896b36f1333d25c,6e15f63b6c2e2c15,Brandon Royval,a0f0004aadf10b71,Flyweight
a8e8587a06e73c87,1efc813ccd7a5aba,01afe0916a40c7c5,Shavkat Rakhmonov,01afe0916a40c7c5,Welterweight
a8e8587a06e73c87,1efc813ccd7a5aba,4a28cb716c19157a,Stephen Thompson,01afe0916a40c7c5,Welterweight
a8e8587a06e73c87,ac8628d945a78b03,7826923b47f8d72a,Paddy Pimblett,7826923b47f8d72a,Lightweight
a8e8587a06e73c87,ac8628d945a78b03,22a92d7f62195791,Tony Ferguson,7826923b47f8d72a,Lightweight
a8e8587a06e73c87,3b21a9f48bac4a44,fba03cd6cc28dc41,Josh Emmett,fba03cd6cc28dc41,Featherweight
a8e8587a06e73c87,3b21a9f48bac4a44,d9c6f19f958643e9,Bryce Mitchell,fba03cd6cc28dc41,Featherweight
a8e8587a06e73c87,521a0e016878d174,a495f599e787614f,Alonzo Menifield,a495f599e787614f,Light Heavyweight
a8e8587a06e73c87,521a0e016878d174,e4277e87a789d687,Dustin Jacoby,a495f599e787614f,Light Heavyweight
a8e8587a06e73c87,609d994bfe440ec3,578ef12674df1e6a,Irene Aldana,578ef12674df1e6a,Women's Bantamweight
a8e8587a06e73c87,609d994bfe440ec3,351c4ec637380ad5,Karol Rosa,578ef12674df1e6a,Women's Bantamweight
a8e8587a06e73c87,f8a8871d167fc929,d8c7c61b176e3994,Cody Garbrandt,d8c7c61b176e3994,Bantamweight
a8e8587a06e73c87,f8a8871d167fc929,7be14eaed4c74856,Brian Kelleher,d8c7c61b176e3994,Bantamweight
a8e8587a06e73c87,c442899c21d58779,6551c64fbcd1a467,Ariane da Silva,6551c64fbcd1a467,Women's Flyweight
a8e8587a06e73c87,c442899c21d58779,04835018f90b118c,Casey O'Neill,6551c64fbcd1a467,Women's Flyweight
a8e8587a06e73c87,4ec249e549309b16,f00ac08ab056af5d,Tagir Ulanbekov,f00ac08ab056af5d,Flyweight
a8e8587a06e73c87,4ec249e549309b16,7f6ed67d3ed3c036,Cody Durden,f00ac08ab056af5d,Flyweight
a8e8587a06e73c87,abb6e2169ba580d2,8fd808923cffff82,Andre Fili,8fd808923cffff82,Featherweight
a8e8587a06e73c87,abb6e2169ba580d2,710f0f8c5d5c9d41,Lucas Almeida,8fd808923cffff82,Featherweight
a8e8587a06e73c87,fce6522f42b48f18,6747ccd6d1acd266,Shamil Gaziev,6747ccd6d1acd266,Heavyweight
a8e8587a06e73c87,fce6522f42b48f18,8eb046f83e82bf26,Martin Buday,6747ccd6d1acd266,Heavyweight
7c4ec656d8fcb867,ac37849f627a79c4,41e83a89929d1327,Jailton Almeida,41e83a89929d1327,Heavyweight
7c4ec656d8fcb867,ac37849f627a79c4,d3df1add9d9a7efb,Derrick Lewis,41e83a89929d1327,Heavyweight
7c4ec656d8fcb867,3a81276a9641c6a1,9d19d9e4aa2662e8,Nicolas Dalby,9d19d9e4aa2662e8,Welterweight
7c4ec656d8fcb867,3a81276a9641c6a1,01641ba5df0c69b0,Gabriel Bonfim,9d19d9e4aa2662e8,Welterweight
7c4ec656d8fcb867,119bc264e2bb9877,d31a5546c0e9b213,Rodrigo Nascimento,d31a5546c0e9b213,Heavyweight
7c4ec656d8fcb867,119bc264e2bb9877,1a9480fc288e55d7,Don'Tale Mayes,d31a5546c0e9b213,Heavyweight
7c4ec656d8fcb867,7d474fbf31894108,4126a78111c0855a,Caio Borralho,4126a78111c0855a,Middleweight
7c4ec656d8fcb867,7d474fbf31894108,36b8f265bcd1b7a4,Abus Magomedov,4126a78111c0855a,Middleweight
7c4ec656d8fcb867,ff8f92cf8fb1b76c,48a9a128784d53d1,Elves Brener,48a9a128784d53d1,Catch Weight
7c4ec656d8fcb867,ff8f92cf8fb1b76c,ca36633b80be4a78,Kaynan Kruschewsky,48a9a128784d53d1,Catch Weight
7c4ec656d8fcb867,b5ea6535748edbce,8f765fd5775a8873,Rinat Fakhretdinov,DRAW,Welterweight
7c4ec656d8fcb867,b5ea6535748edbce,8adcbd525fab8d9b,Elizeu Zaleski dos Santos,DRAW,Welterweight
7c4ec656d8fcb867,6532b71560ae39e0,71171fc96445bf65,Vitor Petrino,71171fc96445bf65,Light Heavyweight
7c4ec656d8fcb867,6532b71560ae39e0,476fe566d2df676e,Modestas Bukauskas,71171fc96445bf65,Light Heavyweight
7c4ec656d8fcb867,7df5998eca143c04,f0feeb2192937424,Angela Hill,f0feeb2192937424,Women's Strawweight
7c4ec656d8fcb867,7df5998eca143c04,cffb87059e645bd1,Denise Gomes,f0feeb2192937424,Women's Strawweight
7c4ec656d8fcb867,9e2bb8d5961b44d4,de594b35c45c2e9a,Eduarda Moura,de594b35c45c2e9a,Women's Strawweight
7c4ec656d8fcb867,9e2bb8d5961b44d4,1235b31de15d0c6e,Montserrat Conejo Ruiz,de594b35c45c2e9a,Women's Strawweight
7c4ec656d8fcb867,3c69bed42893da75,32c355b04fc57f3a,Marc Diakiese,32c355b04fc57f3a,Lightweight
7c4ec656d8fcb867,3c69bed42893da75,ec13c393d029297d,Kaue Fernandes,32c355b04fc57f3a,Lightweight
5a558ba1ff5e9121,b1f2ec122beda7a5,e5549c82bfb5582d,Alex Pereira,e5549c82bfb5582d,Light Heavyweight
5a558ba1ff5e9121,b1f2ec122beda7a5,009341ed974bad72,Jiri Prochazka,e5549c82bfb5582d,Light Heavyweight
5a558ba1ff5e9121,db49619221b282af,399afbabc02376b5,Tom Aspinall,399afbabc02376b5,Heavyweight
5a558ba1ff5e9121,db49619221b282af,f14cf73e51b29254,Sergei Pavlovich,399afbabc02376b5,Heavyweight
5a558ba1ff5e9121,6fd67582d8adb1c7,6a1901c62ab3870f,Jessica Andrade,6a1901c62ab3870f,Women's Strawweight
5a558ba1ff5e9121,6fd67582d8adb1c7,7447e9f28508106a,Mackenzie Dern,6a1901c62ab3870f,Women's Strawweight
5a558ba1ff5e9121,9fe98de1eac21f2e,c2299ec916bc7c56,Benoit Saint Denis,c2299ec916bc7c56,Lightweight
5a558ba1ff5e9121,9fe98de1eac21f2e,dccb63727f2f5f74,Matt Frevola,c2299ec916bc7c56,Lightweight
5a558ba1ff5e9121,128ab9aa4802c73f,f166e93d04a8c274,Diego Lopes,f166e93d04a8c274,Featherweight
5a558ba1ff5e9121,128ab9aa4802c73f,b8bbdeff718dbb7d,Pat Sabatini,f166e93d04a8c274,Featherweight
5a558ba1ff5e9121,5704e73f91b9e7f7,32ab52e5de93092d,Steve Erceg,32ab52e5de93092d,Flyweight
5a558ba1ff5e9121,5704e73f91b9e7f7,3fa97913cfd205d3,Alessandro Costa,32ab52e5de93092d,Flyweight
5a558ba1ff5e9121,a0362d60d2e1db0d,8e5d953bdb9ae5e7,Loopy Godinez,8e5d953bdb9ae5e7,Women's Strawweight
5a558ba1ff5e9121,a0362d60d2e1db0d,d25240135aee03e5,Tabatha Ricci,8e5d953bdb9ae5e7,Women's Strawweight
5a558ba1ff5e9121,480c4dbd2e792d86,849c5d9979df5357,Mateusz Rebecki,849c5d9979df5357,Lightweight
5a558ba1ff5e9121,480c4dbd2e792d86,37c5366d18ed6c05,Roosevelt Roberts,849c5d9979df5357,Lightweight
5a558ba1ff5e9121,83a0fff04494bfc4,ff62013d2fce6d13,Nazim Sadykhov,DRAW,Lightweight
5a558ba1ff5e9121,83a0fff04494bfc4,19c591115a58982c,Viacheslav Borshchev,DRAW,Lightweight
5a558ba1ff5e9121,4c025d1fff9e9fce,7026eca45f65377b,Jared Gordon,7026eca45f65377b,Lightweight
5a558ba1ff5e9121,4c025d1fff9e9fce,da0995f19b749cfa,Mark Madsen,7026eca45f65377b,Lightweight
5a558ba1ff5e9121,57333b7bff20ece0,5fa2974cbd18e05c,John Castaneda,5fa2974cbd18e05c,Catch Weight
5a558ba1ff5e9121,57333b7bff20ece0,a7897d200692ab64,Kyung Ho Kang,5fa2974cbd18e05c,Catch Weight
5a558ba1ff5e9121,8a0fc4624578a7e4,17e97649403ba428,Joshua Van,17e97649403ba428,Flyweight
5a558ba1ff5e9121,8a0fc4624578a7e4,34b96d52db1d26e6,Kevin Borjas,17e97649403ba428,Flyweight
5a558ba1ff5e9121,1cf69de0eea46877,e00a3dee329a51f7,Jamall Emmers,e00a3dee329a51f7,Featherweight
5a558ba1ff5e9121,1cf69de0eea46877,c4d039123e62f6a9,Dennis Buzukja,e00a3dee329a51f7,Featherweight
3feed7d02711d8b7,7990b6716a53b2cd,2f181c0467965b98,Brendan Allen,2f181c0467965b98,Middleweight
3feed7d02711d8b7,7990b6716a53b2cd,eabf206b162b3b83,Paul Craig,2f181c0467965b98,Middleweight
3feed7d02711d8b7,73ebbfb998edc1f1,c32aeb1a59e6272d,Michael Morales,c32aeb1a59e6272d,Welterweight
3feed7d02711d8b7,73ebbfb998edc1f1,a845f0735bc67405,Jake Matthews,c32aeb1a59e6272d,Welterweight
3feed7d02711d8b7,5be63144ac46f97e,971246648e162f0d,Chase Hooper,971246648e162f0d,Lightweight
3feed7d02711d8b7,5be63144ac46f97e,ac026518a9b4dc0f,Jordan Leavitt,971246648e162f0d,Lightweight
3feed7d02711d8b7,2ae243f518948794,6e743a33d56bdaa4,Payton Talbott,6e743a33d56bdaa4,Bantamweight
3feed7d02711d8b7,2ae243f518948794,0978385b2bd9ef9b,Nick Aguirre,6e743a33d56bdaa4,Bantamweight
3feed7d02711d8b7,bd4d2522cb0d1a23,beecb672a279223e,Amanda Ribas,beecb672a279223e,Women's Strawweight
3feed7d02711d8b7,bd4d2522cb0d1a23,a3a542074109b347,Luana Pinheiro,beecb672a279223e,Women's Strawweight
3feed7d02711d8b7,b210b99d9c1c9196,bf2c8e01b07d3eb1,Myktybek Orolbai,bf2c8e01b07d3eb1,Welterweight
3feed7d02711d8b7,b210b99d9c1c9196,681399317dbf4701,Uros Medic,bf2c8e01b07d3eb1,Welterweight
3feed7d02711d8b7,62b64802ea49e2fd,791c8437b341fba5,Joanderson Brito,791c8437b341fba5,Featherweight
3feed7d02711d8b7,62b64802ea49e2fd,87c0b1c696ddfb43,Jonathan Pearce,791c8437b341fba5,Featherweight
3feed7d02711d8b7,c1aef0f60a5b62e3,84f727cf0166d6f2,Jose Johnson,84f727cf0166d6f2,Bantamweight
3feed7d02711d8b7,c1aef0f60a5b62e3,c7c39e2fb70248b3,Chad Anheliger,84f727cf0166d6f2,Bantamweight
3feed7d02711d8b7,16109688429c09de,a93f94c923c3a9cb,Christian Leroy Duncan,a93f94c923c3a9cb,Middleweight
3feed7d02711d8b7,16109688429c09de,0112352cb32f5026,Denis Tiuliulin,a93f94c923c3a9cb,Middleweight
3feed7d02711d8b7,36f10b949b935b8c,0d5cc0170c1a7e71,Mick Parkin,0d5cc0170c1a7e71,Heavyweight
3feed7d02711d8b7,36f10b949b935b8c,89839250eb25c9c1,Caio Machado,0d5cc0170c1a7e71,Heavyweight
3feed7d02711d8b7,f0fe73e650b746f2,57186c150c645200,Jeka Saragih,57186c150c645200,Featherweight
3feed7d02711d8b7,f0fe73e650b746f2,11583163f45c7b31,Lucas Alexander,57186c150c645200,Featherweight
3feed7d02711d8b7,6997693d552600dd,06e4245d16fc5315,Ailin Perez,06e4245d16fc5315,Women's Bantamweight
3feed7d02711d8b7,6997693d552600dd,3cf66c62d9069f43,Lucie Pudilova,06e4245d16fc5315,Women's Bantamweight
3feed7d02711d8b7,6e5a3d6b6ed84ac3,cfc3e7bb44685289,Trey Ogden,,Lightweight
3feed7d02711d8b7,6e5a3d6b6ed84ac3,37f560436d745c18,Nikolas Motta,,Lightweight
3feed7d02711d8b7,9abf0b60a44a82d1,83455a9d17f57dae,Rafael Estevam,83455a9d17f57dae,Flyweight
3feed7d02711d8b7,9abf0b60a44a82d1,814e5233e2acf2ee,Charles Johnson,83455a9d17f57dae,Flyweight
13a0fb8fbdafb54f,0ea435ddf02deb60,275aca31f61ba28c,Islam Makhachev,275aca31f61ba28c,Lightweight
13a0fb8fbdafb54f,0ea435ddf02deb60,e1248941344b3288,Alexander Volkanovski,275aca31f61ba28c,Lightweight
13a0fb8fbdafb54f,f23e9729b2b73c27,767755fd74662dbf,Khamzat Chimaev,767755fd74662dbf,Middleweight
13a0fb8fbdafb54f,f23e9729b2b73c27,f1b2aa7853d1ed6e,Kamaru Usman,767755fd74662dbf,Middleweight
13a0fb8fbdafb54f,821960adf5bfa15c,d802174b0c0c1f4e,Magomed Ankalaev,,Light Heavyweight
13a0fb8fbdafb54f,821960adf5bfa15c,c21f26bbde777573,Johnny Walker,,Light Heavyweight
13a0fb8fbdafb54f,7024385b5107bd4b,b07aed698fba8624,Ikram Aliskerov,b07aed698fba8624,Middleweight
13a0fb8fbdafb54f,7024385b5107bd4b,d317a5e2b3f88c5f,Warlley Alves,b07aed698fba8624,Middleweight
13a0fb8fbdafb54f,ed3334d108b257a6,0fd5f4b838e890cc,Said Nurmagomedov,0fd5f4b838e890cc,Bantamweight
13a0fb8fbdafb54f,ed3334d108b257a6,a54660deb6a8489c,Muin Gafurov,0fd5f4b838e890cc,Bantamweight
13a0fb8fbdafb54f,e9256316716499b8,75353550928a7921,Muhammad Mokaev,75353550928a7921,Flyweight
13a0fb8fbdafb54f,e9256316716499b8,c96d9178c9ed9e62,Tim Elliott,75353550928a7921,Flyweight
